Date,Area code,Indicator name,Area name,cases
07/05/2020,E08000027,Number of COVID-19 Daily lab-confirmed cases,Dudley,3
07/05/2020,E08000014,Number of COVID-19 Daily lab-confirmed cases,Sefton,3
07/05/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,3
07/05/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,3
07/05/2020,E06000034,Number of COVID-19 Daily lab-confirmed cases,Thurrock,3
07/05/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,3
07/05/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,3
06/05/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,3
06/05/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,3
06/05/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,3
06/05/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,3
06/05/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,3
06/05/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,3
06/05/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,3
06/05/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,3
05/05/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,3
05/05/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,3
05/05/2020,E09000032,Number of COVID-19 Daily lab-confirmed cases,Wandsworth,3
05/05/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,3
05/05/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,3
05/05/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,3
05/05/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,3
05/05/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,3
05/05/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,3
05/05/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,3
05/05/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,3
04/05/2020,E09000032,Number of COVID-19 Daily lab-confirmed cases,Wandsworth,3
04/05/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,3
04/05/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,3
04/05/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,3
04/05/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,3
04/05/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,3
04/05/2020,E08000033,Number of COVID-19 Daily lab-confirmed cases,Calderdale,3
04/05/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,3
04/05/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,3
04/05/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,3
04/05/2020,E06000006,Number of COVID-19 Daily lab-confirmed cases,Halton,3
03/05/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,3
03/05/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,3
03/05/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,3
03/05/2020,E09000009,Number of COVID-19 Daily lab-confirmed cases,Ealing,3
03/05/2020,E09000005,Number of COVID-19 Daily lab-confirmed cases,Brent,3
03/05/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,3
03/05/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,3
03/05/2020,E06000041,Number of COVID-19 Daily lab-confirmed cases,Wokingham,3
03/05/2020,E06000039,Number of COVID-19 Daily lab-confirmed cases,Slough,3
03/05/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
03/05/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,3
03/05/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
03/05/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,3
02/05/2020,E09000032,Number of COVID-19 Daily lab-confirmed cases,Wandsworth,3
02/05/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,3
02/05/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,3
02/05/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,3
02/05/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",3
02/05/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,3
02/05/2020,E06000032,Number of COVID-19 Daily lab-confirmed cases,Luton,3
02/05/2020,E06000031,Number of COVID-19 Daily lab-confirmed cases,Peterborough,3
02/05/2020,E06000020,Number of COVID-19 Daily lab-confirmed cases,Telford and Wrekin,3
02/05/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,3
01/05/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,3
01/05/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,3
01/05/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,3
01/05/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,3
01/05/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,3
01/05/2020,E06000040,Number of COVID-19 Daily lab-confirmed cases,Windsor and Maidenhead,3
01/05/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,3
01/05/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,3
01/05/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,3
01/05/2020,E06000006,Number of COVID-19 Daily lab-confirmed cases,Halton,3
30/04/2020,E09000030,Number of COVID-19 Daily lab-confirmed cases,Tower Hamlets,3
30/04/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,3
30/04/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,3
30/04/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,3
30/04/2020,E06000059,Number of COVID-19 Daily lab-confirmed cases,Dorset,3
30/04/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,3
30/04/2020,E06000019,Number of COVID-19 Daily lab-confirmed cases,"Herefordshire, County of",3
29/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,3
29/04/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
29/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,3
28/04/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,3
28/04/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,3
28/04/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,3
28/04/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,3
28/04/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,3
28/04/2020,E08000022,Number of COVID-19 Daily lab-confirmed cases,North Tyneside,3
28/04/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,3
28/04/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
27/04/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,3
27/04/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,3
27/04/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,3
27/04/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,3
27/04/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,3
27/04/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,3
27/04/2020,E08000033,Number of COVID-19 Daily lab-confirmed cases,Calderdale,3
27/04/2020,E06000041,Number of COVID-19 Daily lab-confirmed cases,Wokingham,3
27/04/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,3
27/04/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,3
26/04/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,3
26/04/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,3
26/04/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,3
26/04/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,3
26/04/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,3
26/04/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,3
26/04/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,3
26/04/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,3
26/04/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,3
26/04/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,3
26/04/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,3
26/04/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,3
26/04/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,3
26/04/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,3
26/04/2020,E06000034,Number of COVID-19 Daily lab-confirmed cases,Thurrock,3
26/04/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,3
26/04/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,3
26/04/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,3
26/04/2020,E06000008,Number of COVID-19 Daily lab-confirmed cases,Blackburn with Darwen,3
25/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,3
25/04/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,3
25/04/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,3
25/04/2020,E06000054,Number of COVID-19 Daily lab-confirmed cases,Wiltshire,3
25/04/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,3
25/04/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,3
25/04/2020,E06000019,Number of COVID-19 Daily lab-confirmed cases,"Herefordshire, County of",3
25/04/2020,E06000004,Number of COVID-19 Daily lab-confirmed cases,Stockton-on-Tees,3
25/04/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,3
24/04/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,3
24/04/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,3
24/04/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,3
24/04/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,3
24/04/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,3
24/04/2020,E06000020,Number of COVID-19 Daily lab-confirmed cases,Telford and Wrekin,3
24/04/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,3
23/04/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,3
23/04/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,3
23/04/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,3
22/04/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,3
22/04/2020,E06000040,Number of COVID-19 Daily lab-confirmed cases,Windsor and Maidenhead,3
21/04/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,3
21/04/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,3
21/04/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
21/04/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,3
20/04/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,3
19/04/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,3
19/04/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,3
19/04/2020,E06000055,Number of COVID-19 Daily lab-confirmed cases,Bedford,3
19/04/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,3
18/04/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,3
18/04/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,3
18/04/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,3
18/04/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,3
18/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,3
18/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
18/04/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,3
16/04/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,3
16/04/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,3
15/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
15/04/2020,E06000019,Number of COVID-19 Daily lab-confirmed cases,"Herefordshire, County of",3
14/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
13/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
13/04/2020,E06000020,Number of COVID-19 Daily lab-confirmed cases,Telford and Wrekin,3
12/04/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,3
12/04/2020,E06000020,Number of COVID-19 Daily lab-confirmed cases,Telford and Wrekin,3
11/04/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,3
11/04/2020,E08000033,Number of COVID-19 Daily lab-confirmed cases,Calderdale,3
11/04/2020,E06000059,Number of COVID-19 Daily lab-confirmed cases,Dorset,3
11/04/2020,E06000041,Number of COVID-19 Daily lab-confirmed cases,Wokingham,3
11/04/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,3
10/04/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,3
09/04/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
08/04/2020,E06000040,Number of COVID-19 Daily lab-confirmed cases,Windsor and Maidenhead,3
08/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
07/04/2020,E06000019,Number of COVID-19 Daily lab-confirmed cases,"Herefordshire, County of",3
07/04/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,3
06/04/2020,E06000040,Number of COVID-19 Daily lab-confirmed cases,Windsor and Maidenhead,3
06/04/2020,E06000020,Number of COVID-19 Daily lab-confirmed cases,Telford and Wrekin,3
05/04/2020,E08000033,Number of COVID-19 Daily lab-confirmed cases,Calderdale,3
05/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
05/04/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,3
05/04/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,3
04/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,3
04/04/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,3
02/04/2020,E06000039,Number of COVID-19 Daily lab-confirmed cases,Slough,3
02/04/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
01/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
01/04/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,3
31/03/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,3
31/03/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,3
30/03/2020,E08000022,Number of COVID-19 Daily lab-confirmed cases,North Tyneside,3
30/03/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,3
30/03/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
30/03/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,3
30/03/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",3
29/03/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,3
29/03/2020,E06000055,Number of COVID-19 Daily lab-confirmed cases,Bedford,3
29/03/2020,E06000054,Number of COVID-19 Daily lab-confirmed cases,Wiltshire,3
29/03/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,3
29/03/2020,E06000031,Number of COVID-19 Daily lab-confirmed cases,Peterborough,3
29/03/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,3
29/03/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",3
28/03/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,3
28/03/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,3
28/03/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,3
28/03/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,3
27/03/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,3
27/03/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,3
27/03/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,3
27/03/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,3
27/03/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,3
27/03/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,3
27/03/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,3
26/03/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
26/03/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,3
26/03/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,3
26/03/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,3
26/03/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,3
26/03/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,3
26/03/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",3
26/03/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,3
26/03/2020,E06000005,Number of COVID-19 Daily lab-confirmed cases,Darlington,3
25/03/2020,E08000002,Number of COVID-19 Daily lab-confirmed cases,Bury,3
25/03/2020,E06000059,Number of COVID-19 Daily lab-confirmed cases,Dorset,3
25/03/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,3
25/03/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,3
25/03/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,3
25/03/2020,E06000020,Number of COVID-19 Daily lab-confirmed cases,Telford and Wrekin,3
25/03/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,3
25/03/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",3
25/03/2020,E06000006,Number of COVID-19 Daily lab-confirmed cases,Halton,3
25/03/2020,E06000005,Number of COVID-19 Daily lab-confirmed cases,Darlington,3
25/03/2020,E06000003,Number of COVID-19 Daily lab-confirmed cases,Redcar and Cleveland,3
